title,url,date_published,scraped_date,article_number,article_content
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 174,"Чл. 174. (Изм. - ДВ, бр. 100 от 1992 г., изм. - ДВ, бр. 18 от 2011 г., в сила от 01.03.2011 г., изм. - ДВ, бр. 54 от 2015 г., в сила от 17.07.2015 г.) Работници или служители, ненавършили 18-годишна възраст, и майки с деца до 7-годишна възраст ползуват отпуска си през лятото, а по тяхно желание - и през друго време на годината, освен в случаите по чл. 173, ал. 4.
Прекъсване на ползуването"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 175,"Чл. 175. (Изм. - ДВ, бр. 100 от 1992 г.) (1) Когато през време на ползуването на платения годишен отпуск на работника или служителя бъде разрешен друг вид платен или неплатен отпуск, ползуването на платения годишен отпуск се прекъсва по негово искане и остатъкът се ползува допълнително по съгласие между него и работодателя.
(2) (Нова - ДВ, бр. 100 от 1992 г.) Извън случаите по предходната алинея отпускът на работника или служителя може да бъде прекъсван по взаимно съгласие на страните, изразено писмено.
Отлагане на ползването"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 176,"Чл. 176. (Изм. - ДВ, бр. 100 от 1992 г., изм. - ДВ, бр. 58 от 2010 г., в сила от 30.07.2010 г., изм. - ДВ, бр. 54 от 2015 г., в сила от 17.07.2015 г.) (1) Ползването на платения годишен отпуск може да се отложи за следващата календарна година от:
1. работодателя - поради важни производствени причини при условието на чл. 173, ал. 5, изречение трето;
2. работника или служителя - когато ползва друг вид отпуск или по негово искане със съгласието на работодателя.
(2) Когато отпускът е отложен или не е ползван до края на календарната година, за която се отнася, работодателят е длъжен да осигури ползването му през следващата календарна година, но не по-късно от 6 месеца, считано от края на календарната година, за която се полага.
(3) Когато работодателят не е разрешил ползването на отпуска в случаите и в сроковете по ал. 2, работникът или служителят има право сам да определи времето на ползването му, като уведоми за това писмено работодателя най-малко 14 дни предварително.
Погасяване на правото на ползване"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 176а,"Чл. 176а. (Нов - ДВ, бр. 18 от 2011 г., в сила от 01.03.2011 г.) (1) Когато платеният годишен отпуск или част от него не е ползван до изтичане на две години от края на годината, за която се полага, независимо от причините за това, правото на ползването му се погасява по давност.
(2) (Изм. - ДВ, бр. 54 от 2015 г., в сила от 17.07.2015 г.) Когато платеният годишен отпуск е отложен при условията и по реда на чл. 176, ал. 1, правото на работника или служителя на ползването му се погасява по давност след изтичане на две години от края на годината, в която е отпаднала причината за неползването му.
Заплащане"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 177,"Чл. 177. (1) (Изм. - ДВ, бр. 100 от 1992 г., изм. - ДВ, бр. 108 от 2008 г.) За времето на платения годишен отпуск работодателят заплаща на работника или служителя възнаграждение, което се изчислява от начисленото при същия работодател среднодневно брутно трудово възнаграждение за последния календарен месец, предхождащ ползуването на отпуска, през който работникът или служителят е отработил най-малко 10 работни дни.
(2) (Нова - ДВ, бр. 108 от 2008 г.) Когато няма месец, през който работникът или служителят е отработил най-малко 10 работни дни при същия работодател, възнаграждението по ал. 1 се определя от уговорените в трудовия договор основно и допълнителни трудови възнаграждения с постоянен характер.
Забрана за парично компенсиране"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 178,"Чл. 178. Забранява се компенсиране на платения годишен отпуск с парични обезщетения освен при прекратяване на трудовото правоотношение.
Глава девета.
ТРУДОВА ДИСЦИПЛИНА
Раздел I.
Общи разпоредби (Отм. - ДВ, бр. 100 от 1992 г.)
Съдържание на трудовата дисциплина"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 179,"Чл. 179. (Отм. - ДВ, бр. 100 от 1992 г.)
Спазване на трудовата дисциплина"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 180,"Чл. 180. (Отм. - ДВ, бр. 100 от 1992 г.)
Правила за вътрешния трудов ред"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 181,"Чл. 181. (Изм. - ДВ, бр. 100 от 1992 г., изм. - ДВ, бр. 108 от 2008 г.) (1) Работодателят е длъжен да издаде правилник за вътрешния трудов ред, в който определя правата и задълженията на работниците и служителите и на работодателя по трудовото правоотношение и урежда организацията на труда в предприятието съобразно особеностите на неговата дейност.
(2) Работодателят издава правилника за вътрешния трудов ред, след като проведе предварителни консултации с представителите на синдикалните организации в предприятието и с представителите на работниците и служителите по чл. 7, ал. 2.
Раздел II.
Награди (Отм. - ДВ, бр. 100 от 1992 г.)
Основания за награждаване от предприятието"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 182,"Чл. 182. (Отм. - ДВ, бр. 100 от 1992 г.)
Видове награди от предприятието"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 183,"Чл. 183. (Отм. - ДВ, бр. 100 от 1992 г.)
Ред за даване на наградите от предприятието"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 184,"Чл. 184. (Отм. - ДВ, бр. 100 от 1992 г.)
Награди за изключителни заслуги"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 185,"Чл. 185. (Отм. - ДВ, бр. 100 от 1992 г.)
Раздел III.
Дисциплинарна отговорност
Нарушение на трудовата дисциплина"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 186,"Чл. 186. Виновното неизпълнение на трудовите задължения е нарушение на трудовата дисциплина. Нарушителят се наказва с предвидените в този кодекс дисциплинарни наказания независимо от имуществената, административнонаказателната или наказателната отговорност, ако такава отговорност се предвижда.
Видове нарушения на трудовата дисциплина"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 187,"Чл. 187. (1) (Предишен текст на чл. 187 - ДВ, бр. 105 от 2016 г., в сила от 30.12.2016 г.) Нарушения на трудовата дисциплина са:
1. закъснение, преждевременно напускане на работа, неявяване на работа или неуплътняване на работното време;
2. (доп. - ДВ, бр. 100 от 1992 г.) явяване на работника или служителя на работа в състояние, което не му позволява да изпълнява възложените му задачи;
3. неизпълнение на възложената работа, неспазване на техническите и технологичните правила;
4. произвеждане на некачествена продукция;
5. (изм. - ДВ, бр. 25 от 2001 г., в сила от 31.03.2001 г.) неспазване на правилата за здравословни и безопасни условия на труда;
6. (зал. - ДВ, бр. 100 от 1992 г.)
7. (изм. - ДВ, бр. 100 от 1992 г.) неизпълнение на законните нареждания на работодателя;
8. злоупотреба с доверието и уронване на доброто име на предприятието, както и разпространяване на поверителни за него сведения;
9. (изм. - ДВ, бр. 100 от 1992 г.) увреждане на имуществото на работодателя и разпиляване на материали, суровини, енергия и други средства;
10. неизпълнение на други трудови задължения, предвидени в закони и други нормативни актове, в правилника за вътрешния трудов ред, в колективния трудов договор или определени при възникването на трудовото правоотношение.
(2) (Нова - ДВ, бр. 105 от 2016 г., в сила от 30.12.2016 г., изм. - ДВ, бр. 15 от 2018 г., в сила от 16.02.2018 г., доп. - ДВ, бр. 64 от 2020 г., в сила от 21.08.2020 г., изм. и доп. - ДВ, бр. 25 от 2022 г., в сила от 29.03.2022 г., доп. - ДВ, бр. 51 от 2022 г.) Подаването на жалба, сигнал или съобщение до Комисията за финансов надзор за нарушение на Закона за прилагане на мерките срещу пазарни злоупотреби с финансови инструменти, на Закона за дейността на колективните инвестиционни схеми и на други предприятия за колективно инвестиране, на Закона за пазарите на финансови инструменти, на Кодекса за застраховането, на Кодекса за социално осигуряване, на Регламент (ЕС) № 596/2014 на Европейския парламент и на Съвета от 16 април 2014 г. относно пазарната злоупотреба (Регламент относно пазарната злоупотреба) и за отмяна на Директива 2003/6/ЕО на Европейския парламент и на Съвета и директиви 2003/124/ЕО, 2003/125/ЕО и 2004/72/ЕО на Комисията (OB, L 173/1 от 12 юни 2014 г.), на Регламент (ЕС) № 909/2014 на Европейския парламент и на Съвета от 23 юли 2014 г. за подобряване на сетълмента на ценни книжа в Европейския съюз и за централните депозитари на ценни книжа, както и за изменение на директиви 98/26/ЕО и 2014/65/ЕС и Регламент (ЕС) № 236/2012 (OB, L 257/1 от 28 август 2014 г.) на Регламент (ЕС) № 575/2013 на Европейския парламент и на Съвета от 26 юни 2013 г. относно пруденциалните изисквания за кредитните институции и за изменение на Регламент (ЕС) № 648/2012 (OB, L 176/1 от 27 юни 2013 г.), на Регламент (ЕС) № 600/2014 на Европейския парламент и на Съвета от 15 май 2014 г. относно пазарите на финансови инструменти и за изменение на Регламент (ЕС) № 648/2012 (OB, L 173/84 от 12 юни 2014 г.), Регламент (ЕС) 2017/1129 на Европейския парламент и на Съвета от 14 юни 2017 г. относно проспекта, който трябва да се публикува при публично предлагане или допускане на ценни книжа до търговия на регулиран пазар, и за отмяна на Директива 2003/71/ЕО (ОВ, L 168/12 от 30 юни 2017 г.), Регламент (ЕС) 2020/1503 на Европейския парламент и на Съвета от 7 октомври 2020 г. относно европейските доставчици на услуги за колективно финансиране на предприятията и за изменение на Регламент (ЕС) 2017/1129 и на Директива (ЕС) 2019/1937 (ОВ, L 347/1 от 20 октомври 2020 г.), Регламент (ЕС) 2019/2033 на Европейския парламент и на Съвета от 27 ноември 2019 г. относно пруденциалните изисквания за инвестиционните посредници и за изменение на регламенти (ЕС) № 1093/2010, (ЕС) № 575/2013, (ЕС) № 600/2014 и (ЕС) № 806/2014 (ОВ, L 314/1 от 5 декември 2019 г.) или на актове по прилагането им, от работник или служител не е нарушение по ал. 1, т. 8, освен в случаите, когато същият умишлено съобщи невярна информация. Изречение първо се прилага съответно и за работник или служител, срещу когото е подадено съобщение за нарушение.
Видове дисциплинарни наказания"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 188,"Чл. 188. (Изм. - ДВ, бр. 100 от 1992 г.) Дисциплинарните наказания са:
1. забележка;
2. предупреждение за уволнение;
3. уволнение.
Критерии за определяне и еднократност на дисциплинарното наказание"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 189,"Чл. 189. (1) (Ал. 1 отм., предишна ал. 2 - ДВ, бр. 100 от 1992 г.) При определяне на дисциплинарното наказание се вземат предвид тежестта на нарушението, обстоятелствата, при които е извършено, както и поведението на работника или служителя.
(2) (Предишна ал. 3 - ДВ, бр. 100 от 1992 г.) За едно и също нарушение на трудовата дисциплина може да се наложи само едно дисциплинарно наказание.
Дисциплинарно уволнение"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 190,"Чл. 190. (1) (Изм. - ДВ, бр. 100 от 1992 г., предишен текст на чл. 190 - ДВ, бр. 25 от 2001 г., в сила от 31.03.2001 г.) Дисциплинарно уволнение може да се налага за:
1. три закъснения или преждевременни напускания на работа в един календарен месец, всяко от които не по-малко от 1 час;
2. неявяване на работа в течение на два последователни работни дни;
3. системни нарушения на трудовата дисциплина;
4. (изм. - ДВ, бр. 25 от 2001 г., в сила от 31.03.2001 г.) злоупотреба с доверието на работодателя или разпространяване на поверителни за него сведения;
5. ощетяване на гражданите от работници или служители в търговията и услугите чрез измама в цената, теглото, качеството на стоката или услугата;
6. (нова - ДВ, бр. 51 от 1999 г.) участие в хазартни игри чрез телекомуникационни средства на предприятието и се възстановяват направените разходи в пълен размер;
7. (предишна т. 6 - ДВ, бр. 51 от 1999 г.) други тежки нарушения на трудовата дисциплина.
(2) (Нова - ДВ, бр. 25 от 2001 г., в сила от 31.03.2001 г.) Дисциплинарно уволнение по ал. 1 се налага при съобразяване с критериите по чл. 189, ал. 1.
Изключване от кооперация за дисциплинарни нарушения"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 191,"Чл. 191. (Отм. - ДВ, бр. 100 от 1992 г.)
Органи, които налагат дисциплинарните наказания"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 192,"Чл. 192. (1) (Изм. - ДВ, бр. 100 от 1992 г., изм. - ДВ, бр. 54 от 2015 г., в сила от 17.07.2015 г.) Дисциплинарните наказания се налагат от работодателя или от определено от него длъжностно лице с ръководни функции или от друг орган, оправомощен със закон.
(2) (Изм. - ДВ, бр. 100 от 1992 г.) Дисциплинарните наказания на ръководителя на предприятието, както и на работници или служители, назначени от по-горестоящия орган, се налагат от този орган.
(3) (Отм. - ДВ, бр. 100 от 1992 г.)
Задължения на работодателя преди налагане на дисциплинарното наказание"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 193,"Чл. 193. (1) (Изм. - ДВ, бр. 21 от 1990 г., изм. - ДВ, бр. 100 от 1992 г.) Работодателят е длъжен преди налагане на дисциплинарното наказание да изслуша работника или служителя или да приеме писмените му обяснения и да събере и оцени посочените доказателства.
(2) (Изм. - ДВ, бр. 100 от 1992 г.) Когато работодателят предварително не е изслушал работника или служителя или не е приел писмените му обяснения, съдът отменя дисциплинарното наказание, без да разглежда спора по същество.
(3) (Изм. - ДВ, бр. 100 от 1992 г.) Разпоредбите на предходната алинея не се прилагат, когато обясненията на работника или служителя не са били изслушани или дадени по негова вина.
Срокове за налагане на дисциплинарни наказания"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 194,"Чл. 194. (1) Дисциплинарните наказания се налагат не по-късно от 2 месеца от откриване на нарушението и не по-късно от 1 година от извършването му.
(2) При дисциплинарно нарушение, което е и престъпление или административно нарушение, свързано с възложената работа и установено с влязла в сила присъда или наказателно постановление, сроковете по предходната алинея започват да текат от влизането в сила на присъдата или на наказателното постановление.
(3) (Доп. - ДВ, бр. 21 от 1990 г., изм. - ДВ, бр. 100 от 1992 г., изм. - ДВ, бр. 25 от 2001 г., в сила от 31.03.2001 г.) Сроковете по ал. 1 не текат през времето, когато работникът или служителят е в законоустановен отпуск или участва в стачка.
(4) (Отм. - ДВ, бр. 100 от 1992 г., нова - ДВ, бр. 107 от 2020 г.) Сроковете по ал. 1 не текат през времето от подаване на искането до получаване на мнението на трудово-експертната лекарска комисия и/или на предварителното разрешение за уволнение от инспекцията по труда в случаите по чл. 333, ал. 1.
Заповед за дисциплинарно наказание"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 195,"Чл. 195. (1) Дисциплинарното наказание се налага с мотивирана писмена заповед, в която се посочват нарушителят, нарушението, и кога е извършено, наказанието и законният текст, въз основа на който се налага.
(2) (Изм. - ДВ, бр. 100 от 1992 г.) Заповедта за дисциплинарно наказание се връчва срещу подпис на работника или служителя, като се отбелязва датата на връчването. При невъзможност заповедта да бъде връчена на работника или служителя работодателят му я изпраща с препоръчано писмо с обратна разписка.
(3) (Изм. - ДВ, бр. 100 от 1992 г.) Дисциплинарното наказание се смята за наложено от деня на връчване на заповедта на работника или служителя или от деня на нейното получаване, когато е изпратена с препоръчано писмо с обратна разписка.
(4) (Отм. - ДВ, бр. 100 от 1992 г.)
Разглеждане на дисциплинарните нарушения от другарския съд"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 196,"Чл. 196. (Отм. - ДВ, бр. 100 от 1992 г.)
Заличаване на дисциплинарните наказания"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 197,"Чл. 197. (1) (Изм. - ДВ, бр. 100 от 1992 г.) Дисциплинарните наказания се заличават с изтичането на една година от налагането им.
(2) (Изм. - ДВ, бр. 100 от 1992 г.) Заличаването има действие занапред. Заличаването на дисциплинарното уволнение не е основание за възстановяване на работника или служителя на предишната му работа.
Предсрочно заличаване на дисциплинарни наказания"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 198,"Чл. 198. (1) (Изм. - ДВ, бр. 100 от 1992 г.) Дисциплинарните наказания, с изключение на уволнението, могат да бъдат заличени от работодателя преди изтичането на срока по ал. 1 на предходния член, ако работникът или служителят не е извършил други нарушения на трудовата дисциплина. Заличаването има действие занапред.
(2) (Изм. - ДВ, бр. 100 от 1992 г.) Заличаването на наказанието по предходната алинея се извършва с мотивирана писмена заповед, която се връчва на работника или служителя.
Временно отстраняване от работа"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 199,"Чл. 199. (1) (Изм. - ДВ, бр. 100 от 1992 г.) Работодателят или непосредственият ръководител може да отстрани временно от работа работник или служител, който се явява в състояние, което не му позволява да изпълнява трудовите си задължения, употребява през работно време алкохол или друго силно упойващо средство.
(2) (Изм. - ДВ, бр. 100 от 1992 г.) Отстраняването продължава, докато работникът или служителят възстанови годността си да изпълнява определената му работа.
(3) (Изм. - ДВ, бр. 100 от 1992 г.) През времето, докато трае отстраняването, работникът или служителят не получава трудово възнаграждение.
Глава десета.
ИМУЩЕСТВЕНА ОТГОВОРНОСТ И ДРУГИ ВИДОВЕ ОБЕЗЩЕТЕНИЯ
Раздел I.
Имуществена отговорност на работодателя (Загл. изм. - ДВ, бр. 100 от 1992 г.)
Имуществена отговорност на работодателя при смърт или увреждане здравето на работника и служителя"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 200,"Чл. 200. (Изм. - ДВ, бр. 100 от 1992 г.) (1) (Изм. - ДВ, бр. 25 от 2001 г., в сила от 31.03.2001 г., изм. - ДВ, бр. 52 от 2004 г., в сила от 01.08.2004 г., изм. - ДВ, бр. 41 от 2009 г., в сила от 01.07.2009 г., изм. - ДВ, бр. 15 от 2010 г.) За вреди от трудова злополука или професионална болест, които са причинили временна неработоспособност, трайно намалена работоспособност 50 и над 50 на сто или смърт на работника или служителя, работодателят отговаря имуществено независимо от това, дали негов орган или друг негов работник или служител има вина за настъпването им.
(2) (Изм. - ДВ, бр. 100 от 1992 г.) Работодателят отговаря и когато трудовата злополука е причинена от непреодолима сила при или по повод изпълнението на възложената работа или на каквато и да е работа, извършена и без нареждане, но в интерес на работодателя, както и по време на почивка, прекарана в предприятието.
(3) (Изм. - ДВ, бр. 100 от 1992 г.) Работодателят дължи обезщетение за разликата между причинената вреда - неимуществена и имуществена, включително пропуснатата полза, и обезщетението и/или пенсията по общественото осигуряване.
(4) (Нова - ДВ, бр. 83 от 2005 г.) Дължимото обезщетение по ал. 3 се намалява с размера на получените суми по сключените договори за застраховане на работниците и служителите.
(5) (Нова - ДВ, бр. 100 от 1992 г., изм. - ДВ, бр. 25 от 2001 г., в сила от 31.03.2001 г., предишна ал. 4 - ДВ, бр. 83 от 2005 г.) Получаването на обезщетение по предходните алинеи от наследниците на починал поради трудова злополука или професионална болест не се смята за приемане на наследство.
Изключване или намаляване на отговорността"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 201,"Чл. 201. (Изм. - ДВ, бр. 100 от 1992 г.) (1) Работодателят не отговаря по предходния член, ако пострадалият е причинил умишлено увреждането.
(2) (Изм. - ДВ, бр. 27 от 2024 г.) Отговорността на работодателя може да се намали, когато:
1. пострадалият е допринесъл за трудовата злополука, като е допуснал груба небрежност;
2. при работа от разстояние пострадалият не е спазил предписаните му правила и норми за здравословни и безопасни условия на труд.
Регресен иск"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 202,"Чл. 202. (Изм. - ДВ, бр. 100 от 1992 г.) За изплатеното на пострадалия или на неговите наследници обезщетение работодателят има право на иск срещу виновните работници или служители съобразно правилата на раздел II от тази глава.
Раздел II.
Имуществена отговорност на работника или служителя (Загл. изм. - ДВ, бр. 100 от 1992 г.)
Обсег на имуществената отговорност"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 203,"Чл. 203. (1) (Изм. - ДВ, бр. 100 от 1992 г.) Работникът или служителят отговаря имуществено съобразно правилата на тази глава за вредата, която е причинил на работодателя по небрежност при или по повод изпълнението на трудовите си задължения.
(2) За вреда, която е причинена умишлено или в резултат на престъпление или е причинена не при или по повод изпълнението на трудовите задължения, отговорността се определя от гражданския закон.
(3) (Изм. - ДВ, бр. 100 от 1992 г.) Имуществената отговорност на работника или служителя се прилага независимо от дисциплинарната, административнонаказателната и наказателната отговорност за същото деяние.
Изключване на отговорността"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 204,"Чл. 204. (Изм. - ДВ, бр. 100 от 1992 г.) Работникът или служителят не отговаря имуществено за вредата, която е резултат на нормален производствено-стопански риск.
Вреда, която подлежи на обезщетяване"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 205,"Чл. 205. (1) (Доп. - ДВ, бр. 100 от 1992 г.) Работникът или служителят отговаря за претърпяната загуба, но не и за пропуснатата полза.
(2) Размерът на вредата се определя към деня на настъпването и, а ако той не може да се установи - към деня на откриването и.
Размер на отговорността"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 206,"Чл. 206. (Изм. - ДВ, бр. 100 от 1992 г.) (1) За вреда, причинена на работодателя по небрежност при или по повод изпълнението на трудовите задължения, работникът или служителят отговаря в размер на вредата, но не повече от уговореното месечно трудово възнаграждение.
(2) Когато вредата е причинена от ръководител, включително и от непосредствен ръководител, при или по повод упражняване на ръководните му функции, отговорността е в размер на вредата, но не повече от трикратния размер на уговореното месечно трудово възнаграждение.
(3) Отговорността е в размерите по предходните алинеи и когато работодателят е обезщетил трети лица за вреди, причинени от работника или служителя при същите условия.
Размер на отговорността за вреда, причинена при отчетническа дейност"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 207,"Чл. 207. (Изм. - ДВ, бр. 100 от 1992 г.) (1) Работник или служител, на когото е възложено като трудово задължение да събира, съхранява, разходва или отчита парични или материални ценности, отговаря спрямо работодателя:
1. в размер на вредата, но не повече от трикратния размер на уговореното месечно трудово възнаграждение;
2. за липса - в пълен размер заедно със законните лихви от деня на причиняването на щетата, а ако това не може да се установи - от деня на откриването на липсата.
(2) Лицата, които са получили нещо без основание от причинителя на щетата или са се възползували от увреждането по т. 1 на предходната алинея, дължат солидарно с причинителя на вредата връщане на полученото до размера на обогатяването освен в случаите по чл. 271, ал. 1. Лицата дължат връщане и на полученото по дарение от причинителя на вредата, когато дарението е със средства, извлечени от причинената вреда.
(3) Исковете по т. 2 на ал. 1 и по ал. 2 се погасяват с изтичането на 10-годишна давност от деня на причиняването на вредата.
(4) Със закон могат да се установяват и други случаи на пълна имуществена отговорност.
Отговорност за вреда, причинена от няколко работници или служители"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 208,"Чл. 208. (Изм. - ДВ, бр. 100 от 1992 г.) Когато вредата е причинена от няколко работници или служители, те отговарят:
1. (изм. - ДВ, бр. 100 от 1992 г.) в случаите на ограничена отговорност - съобразно участието на всеки от тях в причиняването на вредата, а когато то не може да бъде установено - пропорционално на уговореното им месечно трудово възнаграждение. Сборът на дължимите от тях обезщетения не може да надвишава размера на вредата;
2. в случаите на пълна отговорност - солидарно.
Бригадна отговорност"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 209,"Чл. 209. (1) (Изм. - ДВ, бр. 100 от 1992 г.) Бригадна отговорност за липса може да се поеме с писмен договор, сключен между работодателя и работниците или служителите, които общо или на смени извършват отчетническа дейност. Когато не може да се установи конкретният причинител, обезщетението се разпределя между работниците или служителите, подписали договора, съразмерно на получената брутна работна заплата за периода от време, за който е установена липсата.
(2) (Отм. - ДВ, бр. 100 от 1992 г.)
Осъществяване на ограничената имуществена отговорност"
Справочник / Нормативни актове,https://lex.bg/laws/ldoc/1594373121,КОДЕКС НА ТРУДА,2025-03-16T11:26:46.544225,Чл. 210,"Чл. 210. (1) (Изм. - ДВ, бр. 100 от 1992 г.) В случаите на ограничена имуществена отговорност работодателят издава заповед, с която определя основанието и размера на отговорността на работника или служителя. Когато вредата е причинена от ръководителя на предприятието, заповедта се издава от съответния по-горестоящ орган, а ако няма такъв - от колективния орган за управление на предприятието.
(2) Заповедта се издава в 1-месечен срок от откриването на вредата или от плащането на сумата на третото лице, но не по-късно от 1 година от причиняването и, а когато вредата е причинена от ръководител или при извършване на отчетническа дейност - в 3-месечен срок от откриването и, но не по-късно от 5 години от нейното причиняване. Тези срокове не текат, ако е образувано производство за осъществяване на пълна имуществена отговорност, докато производството е висящо.
(3) (Изм. - ДВ, бр. 100 от 1992 г.) Ако работникът или служителят в 1-месечен срок от връчването на заповедта оспори писмено основанието или размера на отговорността, работодателят може да предяви срещу него иск пред съда.
(4) (Изм. - ДВ, бр. 100 от 1992 г.) Ако в срока по предходната алинея работникът или служителят не оспори основанието или размера на отговорността, работодателят удържа дължимата сума от трудовото възнаграждение на работника или служителя в размерите, посочени в Гражданския процесуален кодекс.
(5) (Изм. - ДВ, бр. 100 от 1992 г., изм. - ДВ, бр. 59 от 2007 г., в сила от 01.03.2008 г.) В случаите, когато поради прекратяване на трудовото правоотношение или по други причини събирането на сумата не може да стане чрез удръжки по реда на предходната алинея, въз основа на заповедта на работодателя или на органа по изречение второ на ал. 1 работодателят може да поиска издаване на заповед за изпълнение по чл. 410, ал. 1 от Гражданския процесуален кодекс независимо от размера на вземането.
(6) (Отм. - ДВ, бр. 12 от 1996 г.)
Осъществяване на пълната имуществена отговорност"
